,Date,Title,Organization,City,State,URL,Hate Incident,New Incident,Day of Incident,Month of Incident,Year of Incident,Violent,Num Victims,Num Perp,Num Deaths,Issue Identity,Incident City,Incident State,Incident Type,Inc Intensity,Notes
1402,5/12/2017,Couple jailed for luring Hispanic man to home for hate heist,The Daily Progress,Charlottesville,VA,http://www.dailyprogress.com/couple-jailed-for-luring-hispanic-man-to-home-for-hate/article_6c063f55-6823-5b20-b0f3-a9d7a9c71ffb.html,,,,,,,,,,,,,,,Url broken
1403,5/12/2017,Help Us Document the Rise in Hate Crimes,voicewaves.org,Long Beach,CA,http://voicewaves.org/2017/05/tool-helps-track-document-rise-in-hate-incidents/,0,na,na,na,na,na,na,na,na,na,na,na,Call to action,na,
1404,5/12/2017,Pa. neo-Nazis charged by feds have history of racial violence,Allentown Morning Call,Allentown,PA,http://www.mcall.com/news/local/police/mc-lehigh-valley-white-supremacists-20170513-story.html,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
1405,5/12/2017,Gorham facing charges stemming from alleged hate crime,Butler Eagle,Butler,PA,http://www.butlereagle.com/article/20170512/NEWS20/170519927/0/Focus,1,1,10,5,2017,1,1,2,0,Unknown,West Deer Township,Pennsylvania,Assault,3,
1406,5/12/2017,MA Chapter of the Indian American Forum for Political Education and MIT-India with the support of 34 Massachusetts community organizations join forces to address racism at the local level,Sampan,boston,ma,http://sampan.org/2017/05/ma-chapter-of-the-indian-american-forum-for-political-education-and-mit-india-with-the-support-of-34-massachusetts-community-organizations-join-forces-to-address-racism-at-the-local-level/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
1407,5/12/2017,Court: West Virginia hate crime law doesn't include anti-gay attacks,WKMG Orlando,Orlando,FL,http://www.clickorlando.com/news/national/court-west-virginia-hate-crime-law-doesnt-include-antigay-attacks,,,,,,,,,,,,,,,Duplicate story
1408,5/12/2017,"West Virginia Hate Crime Law Doesn't Cover Attacks Motivated By Sexual Orientation, Court Rules",Patch.com,New York,,https://patch.com/us/across-america/west-virginia-hate-crime-law-doesnt-cover-attacks-motivated-sexual-orientation,,,,,,,,,,,,,,,Duplicate story
1409,5/12/2017,Four Men Charged With Using Grindr to Attack Gay Men,Advocate.com,Los Angeles,CA,http://www.advocate.com/crime/2017/5/12/four-men-charged-using-grindr-attack-gay-men,,,,,,,,,,,,,,,Duplicate story
1410,5/12/2017,New York State Senate Passes Community Heroes Protection Act,TeenVogue.com,,,http://www.teenvogue.com/story/new-york-state-senate-community-heroes-protection-act-police-officers-hate-crime,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
1411,5/13/2017,Police Investigate Nazi Symbol Found in Mass. School,NECN,Newton,MA,http://www.necn.com/news/new-england/Police-Investigate-Nazi-Symbol-Found-in-Mass-School--422162844.html,0,na,na,na,na,na,na,na,na,na,na,na,Incident under investigation,na,
1412,5/14/2017,Eye on Boise: Vandalism at Anne Frank memorial called hate crime; community support for memorial swells,The Spokesman-Review,Spokane,WA,http://www.spokesman.com/stories/2017/may/14/eye-on-boise-vandalism-at-anne-frank-memorial-call/,1,1,Multiple days in May,5,2017,0,na,na,na,Religion,Boise,Idaho,Vandalism,2,
1413,5/14/2017,Vandalism At Central Coast High School Called Hate Crime,kclu.org,San Buenaventura,CA,http://kclu.org/post/vandalism-central-coast-high-school-called-hate-crime,1,1,13,5,2017,0,na,na,na,Race,Templeton,California,Vandalism,2,
1414,5/14/2017,"Free Speech Is Not, Repeat Not a Hate Crime",Newsweek,,,http://www.newsweek.com/free-speech-not-repeat-not-hate-crime-606754,0,na,na,na,na,na,na,na,na,na,na,na,Opinion piece,na,
1415,5/14/2017,Possible hate crime in Port Angeles now Assault 4,Peninsula Daily News,Port Angeles,WA,https://www.peninsuladailynews.com/crime/possible-hate-crime-in-port-angeles-now-assault-4/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
1416,5/14/2017,"Watch: Muslim American woman complains of discrimination in Kent, Washington",The American Bazaar,Washington,DC,https://www.americanbazaaronline.com/2017/05/14/watch-muslim-american-woman-complains-discrimination-kent-washington/,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
1417,5/14/2017,People donate thousands to Anne Frank memorial in Idaho,Twin Falls Times-News,Twin Falls,ID,http://magicvalley.com/news/state-and-regional/people-donate-thousands-to-anne-frank-memorial-in-idaho/article_550cc56d-fa43-517a-94d9-4f9b4b30f2ab.html,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
1418,5/14/2017,Idaho Legislative leaders condemn vandalism at Idaho Anne Frank Human Rights Memorial,6 On Your Side,Boise,ID,http://www.kivitv.com/news/idaho-legislative-leaders-condemn-vandalism-at-idaho-anne-frank-human-rights-memorial,,,,,,,,,,,,,,,Duplicate story
1419,5/15/2017,Mississippian to be sentenced in anti-transgender hate crime,Red Bluff Daily News,Red Bluff,CA,http://www.redbluffdailynews.com/general-news/20170515/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
1420,5/15/2017,Mississippian to be sentenced in anti-transgender hate crime - KSBY.com | San Luis Obispo and Santa Barbara Area News,KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1421,5/15/2017,Mississippian to be sentenced in anti-transgender hate crime - WREX.com – Rockford's News Leader,WREX-TV,Rockford,IL,http://www.wrex.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1422,5/15/2017,"Mississippian to be sentenced in anti-transgender hate crime - WBOC-TV 16, Delmarvas News Leader, FOX 21 -",WBOC TV 16,Salisbury,MD,http://www.wboc.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1423,5/15/2017,Man gets 49 years for anti-transgender hate crime killing,ABC News,,,http://abcnews.go.com/US/wireStory/mississippian-sentenced-anti-transgender-hate-crime-47412651,,,,,,,,,,,,,,,Duplicate story
1424,5/15/2017,Mississippian to be sentenced in anti-transgender hate crime - KRISTV.com | Continuous News Coverage | Corpus Christi,KRIS Corpus Christi News,Corpus Christi,TX,http://www.kristv.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1425,5/15/2017,"Mississippian to be sentenced in anti-transgender hate crime - WKOW 27: Madison, WI Breaking News, Weather and Sports",WKOW,Madison,WI,http://www.wkow.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1426,5/15/2017,Man to be sentenced in anti-transgender hate crime,WESH Orlando,Orlando,FL,http://www.wesh.com/article/man-to-be-sentenced-in-anti-transgender-hate-crime/9652752,,,,,,,,,,,,,,,Duplicate story
1427,5/15/2017,"Mississippian to be sentenced in anti-transgender hate crime - Hometownstations.com-WLIO- Lima, OH News Weather Sports",Your News Now,,,http://www.hometownstations.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1428,5/15/2017,Mississippian to be sentenced in anti-transgender hate crime - LEX18.com | Continuous News and StormTracker Weather,LEX18 Lexington KY News,Lexington,KY,http://www.lex18.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1429,5/15/2017,Mississippian to be sentenced in anti-transgender hate crime - Northern Michigan's News Leader,9&10 News,Cadillac,MI,http://www.9and10news.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1430,5/15/2017,"Mississippian to be sentenced in anti-transgender hate crime - WGEM.com: Quincy News, Weather, Sports, and Radio",WGEM,Quincy,Illinois,http://www.wgem.com/story/35427268/mississippian-to-be-sentenced-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1431,5/15/2017,Play Video,moviepilot.com,los angeles,"Venice Beach, CA 90291",https://moviepilot.com/p/caitlyn-jenner-physically-verbally-attacked-lgbt-awards/4269666,,,,,,,,,,,,,,,Url broken
1432,5/15/2017,Texas Men Used Grindr to Target Gay Men in Four Home Invasions: VIDEO,Towleroad,New York,NY,http://www.towleroad.com/2017/05/texas-grindr/,,,,,,,,,,,,,,,Duplicate story
1433,5/15/2017,Gang member to be sentenced for first-ever transgender hate crime,WKRG,Mobile,AL,http://wkrg.com/2017/05/15/man-charged-with-hate-crimes-sentenced-today/,,,,,,,,,,,,,,,Duplicate story
1434,5/15/2017,Mississippi man gets 49 years in anti-transgender hate crime,WAPT Jackson,Jackson,MS,http://www.wapt.com/article/mississippian-to-be-sentenced-in-anti-transgender-hate-crime/9653392,,,,,,,,,,,,,,,Duplicate story
1435,5/15/2017,Caitlyn Jenner suffers hate crime outside British LGBT awards ceremony,LGBTQ Nation,Phoenix,AZ,https://www.lgbtqnation.com/2017/05/caitlyn-jenner-suffers-hate-crime-outside-british-lgbt-awards-ceremony/,0,na,na,na,na,na,na,na,na,na,na,na,Incident under investigation,na,
1436,5/15/2017,"West Virginia Hate Crime Law Doesn't Cover Anti-Gay Attacks, Court Says",Legal Scoops,,,http://www.legalscoops.com/west-virginia-hate-crime-law-doesnt-cover-anti-gay-attacks-court-says/,,,,,,,,,,,,,,,Duplicate story
1437,5/15/2017,Mississippi man first to be sentenced for anti-transgender hate crime,WPMI Local 15 News,Mobile,Alabama,http://local15tv.com/news/local/mississippi-man-first-to-be-sentenced-for-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1438,5/15/2017,"In first, US man to be sentenced for transgender hate crime",Reuters,,,http://www.reuters.com/article/usa-lgbt-hate-crime-idUSL2N1IH0ML,,,,,,,,,,,,,,,Duplicate story
1439,5/15/2017,Hate crimes measure among plans for 2018 legislation,KSL.com,Salt Lake City,UT,http://www.ksl.com/index.php?sid=44256395&nid=757&title=hate-crimes-measure-among-plans-for-2018-legislation,0,na,na,na,na,na,na,na,na,na,na,na,bill proposal,na,
1440,5/15/2017,Hate Crimes Measure Among Plans for 2018 Legislation,U.S. News & World Report,Washington,DC,https://www.usnews.com/news/best-states/utah/articles/2017-05-15/hate-crimes-measure-among-plans-for-2018-legislation,,,,,,,,,,,,,,,Duplicate story
1441,5/15/2017,Police investigating fire as a hate crime in Schodack,NEWS10 ABC,Albany,New York,http://news10.com/2017/05/15/police-investigating-fire-as-a-hate-crime-in-schodack/,,,,,,,,,,,,,,,Url broken
1442,5/15/2017,Anne Frank Memorial Vandalized,Fusion,Doral,Florida,https://www.youtube.com/watch?v=VgaXxmlM6VE,,,,,,,,,,,,,,,Duplicate story
1443,5/15/2017,Police investigating racially offensive symbols as possible hate crime in Nassau,NEWS10 ABC,Albany,New York,http://news10.com/2017/05/15/police-investigating-racially-offensive-symbols-as-possible-hate-crime-in-nassau/,1,1,14,5,2017,1,0,na,0,Race,Nassau,New York,Arson,3,
1444,5/15/2017,Transgender People Are Finally Getting Justice For Targeted Murders,Elite Daily,,,http://elitedaily.com/news/politics/transgender-people-finally-getting-justice-targeted-murders/1912688/,,,,,,,,,,,,,,,Duplicate story
1445,5/15/2017,Mississippi man sentenced in first-ever transgender hate crime trial,The Sun Herald,Biloxi,MS,http://www.sunherald.com/news/local/crime/article150618092.html,,,,,,,,,,,,,,,Duplicate story
1446,5/15/2017,Brutal Rape and Murder of South African Lesbian Calls Attention to Failing Task Team,O-Blog-Dee-O-Blog-Da,San Francisco,CA,https://oblogdeeoblogda.me/2017/05/15/brutal-rape-and-murder-of-south-african-lesbian-calls-attention-to-failing-task-team/,,,,,,,,,,,,,,,Url broken
1447,5/15/2017,Josh Vallum sentenced to prison for anti-transgender hate crime,WLOX,Biloxi,MS,http://www.wlox.com/story/35431472/josh-vallum-sentenced-to-49-years-in-prison-for-federal-hate-crime,,,,,,,,,,,,,,,Duplicate story
1448,5/15/2017,The Latest: Man gets 49 years in anti-transgender hate crime,WAND,Decatur,IL,http://www.wandtv.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1449,5/15/2017,The Latest: Man gets 49 years in anti-transgender hate crime - LEX18.com | Continuous News and StormTracker Weather,LEX18 Lexington KY News,Lexington,KY,http://www.lex18.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1450,5/15/2017,The Latest: Man gets 49 years in anti-transgender hate crime - KSBY.com | San Luis Obispo and Santa Barbara Area News,KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1451,5/15/2017,The Latest: Man gets 49 years in anti-transgender hate crime - KATC.com | Continuous News Coverage | Acadiana-Lafayette,KATC Lafayette News,Lafayette,LA,http://www.katc.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1452,5/15/2017,"The Latest: Man gets 49 years in anti-transgender hate crime - Spokane, North Idaho News & Weather KHQ.com",KHQ Right Now,Spokane,WA,http://www.khq.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1453,5/15/2017,Man gets 49 years in anti-transgender hate crime,WILX-TV,Lansing,MI,http://www.wilx.com/content/news/Man-gets-49-years-in-anti-transgender-hate-crime-422371453.html,,,,,,,,,,,,,,,Duplicate story
1454,5/15/2017,"The Latest: Man gets 49 years in anti-transgender hate crime - WKOW 27: Madison, WI Breaking News, Weather and Sports",WKOW,Madison,WI,http://www.wkow.com/story/35433204/the-latest-man-gets-49-years-in-anti-transgender-hate-crime,,,,,,,,,,,,,,,Duplicate story
1455,5/15/2017,The Latest: Sessions pledges more work against hate crimes,Houston Chronicle,Houston,Texas,http://www.houstonchronicle.com/news/crime/article/The-Latest-Man-gets-49-years-in-anti-transgender-11147451.php,,,,,,,,,,,,,,,Duplicate story
1456,5/15/2017,The Latest: Sessions pledges more work against hate crimes - WREX.com – Rockford's News Leader,WREX-TV,Rockford,IL,http://www.wrex.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,New link: https://www.wkrg.com/news/national/sessions-pledges-more-work-against-hate-crimes/867879820
1457,5/15/2017,The Latest: Sessions pledges more work against hate crimes - KSBY.com | San Luis Obispo and Santa Barbara Area News,KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,,,,,,,,,,,,,,,Duplicate story
1458,5/15/2017,"The Latest: Sessions pledges more work against hate crimes - KTTC Rochester, Austin, Mason City News, Weather and Sports",KTTC,Rochester,MN,http://www.kttc.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,,,,,,,,,,,,,,,Duplicate story
1459,5/15/2017,The Latest: Sessions pledges more work against hate crimes - KOAM TV 7,KOAM-TV,Pittsburg,KS,http://www.koamtv.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,,,,,,,,,,,,,,,Duplicate story
1460,5/15/2017,The Latest: Sessions pledges more work against hate crimes - FOX 14 TV Joplin and Pittsburg News Weather Sports |,Fox 14 News,Pittsburg,KS,http://www.fox14tv.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,,,,,,,,,,,,,,,Duplicate story
1461,5/15/2017,Fifth Grader Taunted by Racist Jokes Highlights an Increase in Racially Motivated Bullying,BET,Washington,DC,http://www.bet.com/news/national/2017/05/15/fifth-grader-taunted-by-racist-jokes-highlights-an-increase-in-r.html,0,na,na,na,na,na,na,na,na,na,na,na,Bullying,na,
1462,5/15/2017,Mercedes Williamson's murder brings 49 year prison sentence for hate crime,AL.com,Birmingham,AL,http://www.al.com/news/index.ssf/2017/05/mercedes_williamsons_murder_br.html,,,,,,,,,,,,,,,Duplicate story
1463,5/15/2017,Another Anti-Semitic Attack? Flames Engulf Historic NYC Synagogue,Carbonated.tv,San Ramon,CA,http://www.carbonated.tv/news/another-antisemitic-attack-flames-engulf-historic-nyc-synagogue,0,na,na,na,na,na,na,na,na,na,na,na,Incident under investigation,na,
1464,5/15/2017,There Is a Reason They Call It a Hate Crime,The Webwam,Keller,TX,https://www.khswebwam.com/rants/2017/05/15/there-is-a-reason-they-call-it-a-hate-crime/,,,,,,,,,,,,,,,Url broken
1465,5/15/2017,"The Latest: Sessions pledges more work against hate crimes - KFBB.com News, Sports and Weather",KFBB NewsChannel 5,Great Falls,MT,http://www.kfbb.com/story/35433204/the-latest-sessions-pledges-more-work-against-hate-crimes,,,,,,,,,,,,,,,Duplicate story
1466,5/15/2017,"Man gets 49 years for anti-transgender hate crime killing - WXOW News 19 La Crosse, WI – News, Weather and Sports |",WXOW.com,La Crosse,Wisconsin,http://www.wxow.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1467,5/15/2017,Man gets 49 years for anti-transgender hate crime killing - WFMJ.com News weather sports for Youngstown-Warren Ohio,WFMJ,Youngstown,OH,http://www.wfmj.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1468,5/15/2017,"Man gets 49 years for anti-transgender hate crime killing - ABC6 - Providence, RI and New Bedford, MA News, Weather",WLNE-TV (ABC6),Providence,RI,http://www.abc6.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1469,5/15/2017,Man gets 49 years for anti-transgender hate crime killing - KOAA.com | Continuous News | Colorado Springs and Pueblo,KOAA.com Colorado Springs and Pueblo News,Colorado Springs,Colorado,http://www.koaa.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1470,5/15/2017,"Man gets 49 years for anti-transgender hate crime killing - WKOW 27: Madison, WI Breaking News, Weather and Sports",WKOW,Madison,WI,http://www.wkow.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1471,5/15/2017,"Man gets 49 years for anti-transgender hate crime killing - Fox29 WFLX TV, West Palm Beach, FL-news & weather",wflx,West Palm Beach,FL,http://www.wflx.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1472,5/15/2017,"Man gets 49 years for anti-transgender hate crime killing - KVOA | KVOA.com | Tucson, Arizona",KVOA Tucson News,Tucson,AZ,http://www.kvoa.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1473,5/15/2017,Man gets 49 years for anti-transgender hate crime killing - KSBY.com | San Luis Obispo and Santa Barbara Area News,KSBY San Luis Obispo News,San Luis Obispo,CA,http://www.ksby.com/story/35427268/man-gets-49-years-for-anti-transgender-hate-crime-killing,,,,,,,,,,,,,,,Duplicate story
1474,5/15/2017,Indian Americans Reckon With Reality Of Hate Crimes,Public Radio East,New Bern,NC,http://publicradioeast.org/post/indian-americans-reckon-reality-hate-crimes,0,na,na,na,na,na,na,na,na,na,na,na,News story,na,
1475,5/15/2017,Mississippi man sentenced for hate-crime killing of transgender woman,WLKY Louisville,Louisville,KY,http://www.wlky.com/article/mississippi-man-sentenced-for-hate-crime-killing-of-transgender-woman/9657602,,,,,,,,,,,,,,,Duplicate story
