Date,Title,Organization,City,State,URL,Keyword,Summary
7/17/2018 0:00,Police release statement on man's homophobic rant in SE Portland,KVAL,Eugene,OR,http://kval.com/news/local/police-release-statement-on-mans-homophobic-rant-in-se-portland,166065 bias bureau community crimes dragoon facebook ore oregon ors police portland southeast speech tru 166065 bias bureau community crimes dragoon facebook ore oregon ors police portland southeast speech tru,"PORTLAND, Ore. – Two days after a homophobic rant directed at a couple in Southeast Portland, police officials released a statement on how an officer handled the situation. Portland Police said they are investigating the incident that took place Sunday"
7/17/2018 0:00,Texas Man Found Guilty Of Hate Crime For Burning Mosque,WFDD,Winston-Salem,NC,https://www.wfdd.org/story/texas-man-found-guilty-hate-crime-burning-mosque,arson attack christian facebook fire guilty hate islamic jewish justice marq mosque muslim outpouring perez perrye postings texas victoria,"A federal jury has found Marq Vincent Perez, 26, guilty of a hate crime in the arson attack on a mosque in Victoria, Texas, in January 2017. Perez, who is set to be sentenced in October, faces up to 40 years in prison.   When fire devastated the Victoria"
7/17/2018 0:00,"California governor signs bill to recognize June as ""Pride Month""",San Diego Gay & Lesbian News,San Diego,CA,http://sdgln.com/news/2018/07/17/california-governor-signs-bill-recognize-june-pride-month,bill brown california equality government lgbt lgbtq low month president pride stonewall zbur bill brown california equality government lgbt lgbtq low month president pride stonewall zbur,"While President Trump remained silent this year in announcing June as Pride month, California legislation was working hard to make it official in the state. California Governor Jerry Brown signed a bill on Monday that establishes June as Pride month,"
7/17/2018 0:00,Man Convicted Of Hate Crime After Burning Down Texas Mosque,HuffPost,New York,NY,https://www.huffingtonpost.com/entry/man-convicted-of-hate-crime-after-burning-down-texas-mosque_us_5b4f4183e4b0b15aba8a6a4f,coast convicting gulf hate islamic khandelwal marq mosque muslim perez prosecutor south texas victoria vincent coast convicting gulf hate islamic khandelwal marq mosque muslim perez prosecutor south texas victoria vincent,"VICTORIA, Texas (AP) — A man accused of torching a South Texas mosque last year has been convicted of federal arson and explosives charges and of a hate crime charge.        A jury in Victoria, Texas, deliberated about three hours before convicting 26-year-old"
7/17/2018 0:00,Hate Crime Case Ends With Guilty Verdict For Man Who Set Victoria Mosque Fire,Houston Public Media,Houston,Texas,https://www.houstonpublicmedia.org/articles/news/2018/07/17/295961/hate-crime-case-ends-with-guilty-verdict-for-man-who-set-victoria-mosque-fire/,advocate center doj facebook fire guilty hate islamic justice marq mosque perez recon texas victoria vincent,"A federal jury in southeast Texas found a man guilty of a hate crime after the burning of a mosque last year, the Justice Department announced Monday.    After about three hours of deliberation, a jury found 26-year-old Marq Vincent Perez guilty of all"
7/17/2018 0:00,"Jury Convicts Texas Man of Hate Crime in the Burning of Victoria, Texas, Mosque",thepolicenews.net,Friendswood,TX,http://thepolicenews.net/default.aspx?act=Newsletter.aspx&category=News+1-2&newsletterid=70967&menugroup=Home,null,null
7/17/2018 0:00,"Portland Police Tell LGBT Couple to ""Ignore"" Man Yelling Homophobic Slurs at Them",TheStranger.com,Seattle,WA,https://www.thestranger.com/slog/2018/07/17/29302730/portland-police-tell-lgbt-couple-to-ignore-man-yelling-homophobic-slurs-at-them,beat brentwood burley darlington dragoon facebook hate man mercury police portland ppb truck trudy video wendy beat brentwood burley darlington dragoon facebook hate man mercury police portland ppb truck trudy video wendy beat brentwood burley darlington dragoon facebook hate man mercury police portland ppb truck trudy video wendy beat brentwood burley darlington dragoon facebook hate man mercury police portland ppb truck trudy video wendy,Wendy and Trudy Dragoon were crossing a street in their Portland neighborhood of Brentwood-Darlington Sunday evening around 7:30 when they heard an engine rev nearby. They turned to see a truck speeding towards them. The couple ran onto the sidewalk to
7/17/2018 0:00,Texas man convicted of hate crime by federal jury after burning Islamic mosque in Victoria,CW39,Houston,Texas,https://cw39.com/2018/07/17/texas-man-convicted-of-hate-crime-by-federal-jury-after-burning-islamic-mosque-in-victoria/,attorney center crime facebook fire hate islamic marq mosque muslim office perez rebuild texas victoria vincent,"VICTORIA, Texas — Marq Vincent Perez, the man accused of setting the Victoria Islamic Center on fire last year, was found guilty of hate crime and two other offenses Tuesday in a federal courtroom.       Prosecutors said Perez, 26, was fuel by his hate for"
7/17/2018 0:00,Portland Officer Tells Lesbian Couple Called 'Dykes' to 'Ignore' It,Advocate.com,Los Angeles,CA,https://www.advocate.com/crime/2018/7/17/portland-officer-tells-lesbian-couple-called-dykes-ignore-it,bureau burley dragoon dragoons dykes fucking hate lesbian man mercury officer ore police portland trudy wendy bureau burley dragoon dragoons dykes fucking hate lesbian man mercury officer ore police portland trudy wendy bureau burley dragoon dragoons dykes fucking hate lesbian man mercury officer ore police portland trudy wendy bureau burley dragoon dragoons dykes fucking hate lesbian man mercury officer ore police portland trudy wendy,"When an angry young man got up in the faces of a lesbian couple calling them ""dykes"" and the c word, the authorities said it was not a hate crime.        “Being mean to you isn't against the law,” a Portland, Ore., officer told a lesbian couple when he"
7/17/2018 0:00,Texas Man Found Guilty of Hate Crime in Mosque Fire,New York Times,New York,NY,https://www.nytimes.com/2018/07/17/us/mosque-arson-guilty-verdict.html,carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent carlo facebook fire firecrackers hate islamic jury justice marq mosque perez tex texas victoria vincent,"A Texas man was found guilty of a hate crime in an act of arson that destroyed a mosque and Islamic community center in January 2017, the Justice Department said on Monday.        The man, Marq Vincent Perez, 26, of Victoria, Tex., was found guilty on all"
7/17/2018 0:00,Arsonist with 'rabid hatred' for Muslims convicted in Victoria mosque fire,Dallas News,Dallas,TX,https://www.dallasnews.com/news/crime/2018/07/17/arsonist-rabid-hatred-muslims-convicted-victoria-mosque-fire,arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent arsonist carlo crime fire hate hatred khandelwal mark marq mosque muslim perez press rabid sharad south texas vincent,"An arsonist who set a South Texas mosque ablaze last January has been convicted of hate crime and federal arson charges.     Marq Vincent Perez, 26, could spend up to 40 years in prison, The Associated Press reported Tuesday.    During the trial, prosecutor"
7/17/2018 0:00,Video: Lesbian Couple Physically Threatened by Homophobic Man As Police Say 'Just Ignore Them',Newsweek,,,https://www.newsweek.com/video-lesbian-couple-physically-threatened-homophobic-man-police-say-just-1027640,ass couple dragoon facebook homophobic incident ing man mercury newsweek oregon police portland post trudy video wendy ass couple dragoon facebook homophobic incident ing man mercury newsweek oregon police portland post trudy video wendy ass couple dragoon facebook homophobic incident ing man mercury newsweek oregon police portland post trudy video wendy ass couple dragoon facebook homophobic incident ing man mercury newsweek oregon police portland post trudy video wendy,"A married couple in Portland, Oregon, say police did nothing to help them after they were targeted by a man shouting homophobic slurs and threatening them with physical violence.       Posting video of the incident to Facebook, Trudy Dragoon said she and her"
7/17/2018 0:00,Man convicted of hate crime for burning Texas mosque,WCBI,Columbus,MS,https://www.wcbi.com/man-convicted-of-hate-crime-for-burning-texas-mosque/,carroll charges coast hate islamic marq mosque muslim mustafaa perez perrye south texas victoria vincent carroll charges coast hate islamic marq mosque muslim mustafaa perez perrye south texas victoria vincent,"A security official investigates the aftermath of a fire at the Victoria Islamic Center mosque in Victoria, Texas, on Jan. 29, 2017.   VICTORIA, Texas — A man accused of torching a South Texas mosque last year has been convicted of a hate crime charge"
7/17/2018 0:00,Researchers find link between Trump tweets and spike in anti-Muslim hate,Religion News Service,Washington,DC,https://religionnews.com/2018/07/17/researchers-find-link-between-trump-tweets-and-spike-in-anti-muslim-hate/,advocates ahussain anti crimes fransen hate islamic muslim müller president schwarz trump tweets twitter advocates ahussain anti crimes fransen hate islamic muslim müller president schwarz trump tweets twitter advocates ahussain anti crimes fransen hate islamic muslim müller president schwarz trump tweets twitter advocates ahussain anti crimes fransen hate islamic muslim müller president schwarz trump tweets twitter advocates ahussain anti crimes fransen hate islamic muslim müller president schwarz trump tweets twitter,(RNS) — It may be a law of nature: President Trump tweets something about Islam. Anti-Muslim hate crimes follow.  That's according to a working paper by University of Warwick researchers Karsten Müller and Carlo Schwarz.      Their conclusions correspond
7/17/2018 0:00,Hate crime case ends with guilty verdict for man who set Texas mosque fire,PBS,,,https://www.pbs.org/newshour/nation/hate-crime-case-ends-with-guilty-verdict-for-man-who-set-texas-mosque-fire,advocate center doj facebook fire guilty hate islamic justice marq mosque perez recon texas victoria vincent,"A federal jury in southeast Texas found a man guilty of a hate crime after the burning of a mosque last year, the Justice Department announced Monday.       After about three hours of deliberation, a jury found 26-year-old Marq Vincent Perez guilty of all"
7/17/2018 0:00,Man Caught on Hateful Video Harassing a Woman Because She Wore A Puerto Rican Shirt Arrested & Charged with Hate Crime!,latintrends.com,New York,NY,https://latintrends.com/man-caught-on-hateful-video-harassing-woman-because-she-wore-a-puerto-rican-shirt-arrested-charged-with-hate-crime/,null,null
